seed,crate,solo,closest_pinch_m,fine_kernel,peak_lift_m,held_lift_m,in_pinch_frac,fell,run,arm,crew,iteration,vision
0,0,0,0.20999710059811383,0.05862721145696381,0.021554645115574922,-0.0003251168469272092,0.0,1,2026-08-21_21-07-59_coop-cube-pickfirst-s2,21-07-59_coop-cube-pickfirst-s2,3,3999,0
0,1,1,0.527089840979648,0.00030602721325856397,0.0,-0.0001841235175181477,0.0,1,2026-08-21_21-07-59_coop-cube-pickfirst-s2,21-07-59_coop-cube-pickfirst-s2,3,3999,0
1,0,0,0.16968991838754396,0.11164203348682655,0.005797181812094432,-0.0012228172456615338,0.125,1,2026-08-21_21-07-59_coop-cube-pickfirst-s2,21-07-59_coop-cube-pickfirst-s2,3,3999,0
1,1,1,0.5078162960532566,0.0004219310096975626,0.0,-0.0001841235175181477,0.0,0,2026-08-21_21-07-59_coop-cube-pickfirst-s2,21-07-59_coop-cube-pickfirst-s2,3,3999,0
2,0,0,0.2014167688211861,0.06733687727118598,0.02179146249029773,0.006102068648804471,0.0,1,2026-08-21_21-07-59_coop-cube-pickfirst-s2,21-07-59_coop-cube-pickfirst-s2,3,3999,0
2,1,1,0.5330272633366551,0.0002771978213315096,0.00306655507435849,0.0012454369360328787,0.0,1,2026-08-21_21-07-59_coop-cube-pickfirst-s2,21-07-59_coop-cube-pickfirst-s2,3,3999,0
3,0,0,0.17942963104140802,0.09571436318683346,0.012633866532160642,-0.0010010875784605966,0.045,1,2026-08-21_21-07-59_coop-cube-pickfirst-s2,21-07-59_coop-cube-pickfirst-s2,3,3999,0
3,1,1,0.5343660627316033,0.00027108194163705246,0.0,-0.0001841235175181477,0.0,1,2026-08-21_21-07-59_coop-cube-pickfirst-s2,21-07-59_coop-cube-pickfirst-s2,3,3999,0
4,0,0,0.22621117779249755,0.045057073310103,0.008521425296429075,-0.00018412351751803668,0.0,1,2026-08-21_21-07-59_coop-cube-pickfirst-s2,21-07-59_coop-cube-pickfirst-s2,3,3999,0
4,1,1,0.5392169636847702,0.00025003060257278165,0.0,-0.0001841235175181477,0.0,1,2026-08-21_21-07-59_coop-cube-pickfirst-s2,21-07-59_coop-cube-pickfirst-s2,3,3999,0
5,0,0,0.19776206057190063,0.07141497095303762,0.03089924479951814,-0.0009138614012920432,0.01,1,2026-08-21_21-07-59_coop-cube-pickfirst-s2,21-07-59_coop-cube-pickfirst-s2,3,3999,0
5,1,1,0.5368640792779052,0.0002600289733980521,0.0,-0.0001841235175181477,0.0,1,2026-08-21_21-07-59_coop-cube-pickfirst-s2,21-07-59_coop-cube-pickfirst-s2,3,3999,0
6,0,0,0.24423725522592019,0.03356080111764137,0.027347170168111834,0.014473904718627223,0.0,1,2026-08-21_21-07-59_coop-cube-pickfirst-s2,21-07-59_coop-cube-pickfirst-s2,3,3999,0
6,1,1,0.5329030265137227,0.00027777230578829304,0.0,-0.0001841235175181477,0.0,1,2026-08-21_21-07-59_coop-cube-pickfirst-s2,21-07-59_coop-cube-pickfirst-s2,3,3999,0
7,0,0,0.21664057059833922,0.052643968499225036,0.01720631291673122,0.01720631291673122,0.0,1,2026-08-21_21-07-59_coop-cube-pickfirst-s2,21-07-59_coop-cube-pickfirst-s2,3,3999,0
7,1,1,0.532549876976485,0.00027941181693968975,0.0,-0.0001841235175181477,0.0,1,2026-08-21_21-07-59_coop-cube-pickfirst-s2,21-07-59_coop-cube-pickfirst-s2,3,3999,0
0,0,0,0.2099971005981144,0.05862721145696326,0.006756142111709329,0.006756142111709329,0.0,1,2026-08-21_21-07-59_coop-cube-pickfirst-s2,21-07-59_coop-cube-pickfirst-s2,4,3999,0
0,1,0,0.1576802123809321,0.13471552266007514,0.05551342053423136,0.05551342053423136,0.79,1,2026-08-21_21-07-59_coop-cube-pickfirst-s2,21-07-59_coop-cube-pickfirst-s2,4,3999,0
1,0,0,0.16867803668608855,0.11343311647893484,0.005569547177909667,-0.0012255542725456148,0.125,1,2026-08-21_21-07-59_coop-cube-pickfirst-s2,21-07-59_coop-cube-pickfirst-s2,4,3999,0
1,1,0,0.22855746196500223,0.043366601272182836,0.0,-0.0001841235175181477,0.0,1,2026-08-21_21-07-59_coop-cube-pickfirst-s2,21-07-59_coop-cube-pickfirst-s2,4,3999,0
2,0,0,0.20141676882118606,0.06733687727118598,0.0013591909183689466,-0.000184123517518342,0.0,1,2026-08-21_21-07-59_coop-cube-pickfirst-s2,21-07-59_coop-cube-pickfirst-s2,4,3999,0
2,1,0,0.2123973741268659,0.056392974314728006,0.0010334498872059394,-0.0008156588219344618,0.0,1,2026-08-21_21-07-59_coop-cube-pickfirst-s2,21-07-59_coop-cube-pickfirst-s2,4,3999,0
3,0,0,0.17942511362607055,0.09572122490326251,0.01175732025390458,-0.0009826684645249384,0.045,1,2026-08-21_21-07-59_coop-cube-pickfirst-s2,21-07-59_coop-cube-pickfirst-s2,4,3999,0
3,1,0,0.14604539062541838,0.16121968155599276,0.0454401681532528,-0.0005736833373778394,0.165,1,2026-08-21_21-07-59_coop-cube-pickfirst-s2,21-07-59_coop-cube-pickfirst-s2,4,3999,0
4,0,0,0.22621117779249775,0.04505707331010289,0.005574754476782878,-0.000184123517518342,0.0,1,2026-08-21_21-07-59_coop-cube-pickfirst-s2,21-07-59_coop-cube-pickfirst-s2,4,3999,0
4,1,0,0.212844492996564,0.0559860168998213,0.014637430376319815,-0.00018412351751817546,0.0,1,2026-08-21_21-07-59_coop-cube-pickfirst-s2,21-07-59_coop-cube-pickfirst-s2,4,3999,0
5,0,0,0.19776205939057065,0.07141497230890759,0.030899186283860625,-0.0009199492050565028,0.01,1,2026-08-21_21-07-59_coop-cube-pickfirst-s2,21-07-59_coop-cube-pickfirst-s2,4,3999,0
5,1,0,0.21001863665604428,0.0586067884460203,0.009092064554930834,-0.0012321954036256244,0.0,1,2026-08-21_21-07-59_coop-cube-pickfirst-s2,21-07-59_coop-cube-pickfirst-s2,4,3999,0
6,0,0,0.2442372552259218,0.03356080111764048,0.027348293799591084,0.014351001354880127,0.0,1,2026-08-21_21-07-59_coop-cube-pickfirst-s2,21-07-59_coop-cube-pickfirst-s2,4,3999,0
6,1,0,0.20678871545930833,0.061748097999605234,0.0,-0.0001841235175181477,0.0,0,2026-08-21_21-07-59_coop-cube-pickfirst-s2,21-07-59_coop-cube-pickfirst-s2,4,3999,0
7,0,0,0.2165504188062927,0.05272104042682524,0.020753857164460737,0.020753857164460737,0.0,1,2026-08-21_21-07-59_coop-cube-pickfirst-s2,21-07-59_coop-cube-pickfirst-s2,4,3999,0
7,1,0,0.19869713176690165,0.07034947545785986,0.0061836015428848035,-0.0009686906575383791,0.015,1,2026-08-21_21-07-59_coop-cube-pickfirst-s2,21-07-59_coop-cube-pickfirst-s2,4,3999,0
0,0,0,0.12110522313128888,0.23456485038750474,0.05218124740359703,0.05218124740359703,0.53,0,2026-08-19_20-17-27_coop-cube-pinch-s0,20-17-27_coop-cube-pinch-s0,2,3999,0
1,0,0,0.13606999012372262,0.18764454683187914,0.05530936068492209,0.05530936068492209,0.655,0,2026-08-19_20-17-27_coop-cube-pinch-s0,20-17-27_coop-cube-pinch-s0,2,3999,0
2,0,0,0.12289696282980822,0.22845203706531414,0.03587557146751938,0.03587557146751938,0.54,0,2026-08-19_20-17-27_coop-cube-pinch-s0,20-17-27_coop-cube-pinch-s0,2,3999,0
3,0,0,0.13937636973651032,0.1784817150360406,0.0379252290598138,0.0379252290598138,0.725,0,2026-08-19_20-17-27_coop-cube-pinch-s0,20-17-27_coop-cube-pinch-s0,2,3999,0
4,0,0,0.11226264027788563,0.26684193741869755,0.0679566116490865,-0.00018412351864385834,0.46,0,2026-08-19_20-17-27_coop-cube-pinch-s0,20-17-27_coop-cube-pinch-s0,2,3999,0
5,0,0,0.12267674824864759,0.2291957881870894,0.047621972911365384,0.047621972911365384,0.565,0,2026-08-19_20-17-27_coop-cube-pinch-s0,20-17-27_coop-cube-pinch-s0,2,3999,0
6,0,0,0.1344094097383554,0.19240381004604123,0.04026231781719106,0.04026231781719106,0.725,0,2026-08-19_20-17-27_coop-cube-pinch-s0,20-17-27_coop-cube-pinch-s0,2,3999,0
7,0,0,0.13188737535743147,0.19983835594396637,0.0934822056438109,0.0830539823985045,0.88,0,2026-08-19_20-17-27_coop-cube-pinch-s0,20-17-27_coop-cube-pinch-s0,2,3999,0
0,0,0,0.1211052236281989,0.23456484867271366,0.05218124747091571,0.05218124747091571,0.53,0,2026-08-19_20-17-27_coop-cube-pinch-s0,20-17-27_coop-cube-pinch-s0,3,3999,0
0,1,1,0.2958060101718157,0.014347884237420838,0.06515642732728194,-0.0001841235175180922,0.0,1,2026-08-19_20-17-27_coop-cube-pinch-s0,20-17-27_coop-cube-pinch-s0,3,3999,0
1,0,0,0.13606999012371412,0.18764454683190324,0.055309360684925146,0.055309360684925146,0.655,0,2026-08-19_20-17-27_coop-cube-pinch-s0,20-17-27_coop-cube-pinch-s0,3,3999,0
1,1,1,0.4524642031154714,0.0010610953452375727,0.07534274063671581,-0.0001841235175180922,0.0,1,2026-08-19_20-17-27_coop-cube-pinch-s0,20-17-27_coop-cube-pinch-s0,3,3999,0
2,0,0,0.1228969628298109,0.22845203706530515,0.03587557146751383,0.03587557146751383,0.54,0,2026-08-19_20-17-27_coop-cube-pinch-s0,20-17-27_coop-cube-pinch-s0,3,3999,0
2,1,1,0.35235119893119143,0.005615724815911549,0.0,-0.0001841235175181477,0.0,1,2026-08-19_20-17-27_coop-cube-pinch-s0,20-17-27_coop-cube-pinch-s0,3,3999,0
3,0,0,0.13937636973651737,0.17848171503602162,0.03792522905981913,0.03792522905981913,0.725,0,2026-08-19_20-17-27_coop-cube-pinch-s0,20-17-27_coop-cube-pinch-s0,3,3999,0
3,1,1,0.44034197417299276,0.0012985134226229933,0.057906030188127566,-0.00018412351751811995,0.0,1,2026-08-19_20-17-27_coop-cube-pinch-s0,20-17-27_coop-cube-pinch-s0,3,3999,0
4,0,0,0.11263341682099239,0.265416201201523,0.06283110843209422,-0.00018412351751856404,0.435,0,2026-08-19_20-17-27_coop-cube-pinch-s0,20-17-27_coop-cube-pinch-s0,3,3999,0
4,1,1,0.4419293636729604,0.0012646312141876281,0.003531042122276007,-0.0001841235175180922,0.0,1,2026-08-19_20-17-27_coop-cube-pinch-s0,20-17-27_coop-cube-pinch-s0,3,3999,0
5,0,0,0.12267674824864216,0.22919578818710773,0.04762197291136583,0.04762197291136583,0.565,0,2026-08-19_20-17-27_coop-cube-pinch-s0,20-17-27_coop-cube-pinch-s0,3,3999,0
5,1,1,0.33638696681323155,0.0073212835016549516,0.0,-0.0001841235175181477,0.0,1,2026-08-19_20-17-27_coop-cube-pinch-s0,20-17-27_coop-cube-pinch-s0,3,3999,0
6,0,0,0.13440994343863333,0.19240226326190935,0.04026203021328259,0.04026203021328259,0.725,0,2026-08-19_20-17-27_coop-cube-pinch-s0,20-17-27_coop-cube-pinch-s0,3,3999,0
6,1,1,0.3679547025660798,0.004332546435340645,0.0,-0.0001841235175181477,0.0,1,2026-08-19_20-17-27_coop-cube-pinch-s0,20-17-27_coop-cube-pinch-s0,3,3999,0
7,0,0,0.13188737535741069,0.19983835594402866,0.09348220564377155,0.08305398239861073,0.88,0,2026-08-19_20-17-27_coop-cube-pinch-s0,20-17-27_coop-cube-pinch-s0,3,3999,0
7,1,1,0.4199491981504948,0.0018236444043103761,0.0,-0.0001841235175181477,0.0,0,2026-08-19_20-17-27_coop-cube-pinch-s0,20-17-27_coop-cube-pinch-s0,3,3999,0
0,0,0,0.12110522362819587,0.2345648486727241,0.0521812474709166,0.0521812474709166,0.53,0,2026-08-19_20-17-27_coop-cube-pinch-s0,20-17-27_coop-cube-pinch-s0,4,3999,0
0,1,0,0.11870089931148484,0.24299003577766698,0.049489513946008395,0.049489513946008395,0.545,0,2026-08-19_20-17-27_coop-cube-pinch-s0,20-17-27_coop-cube-pinch-s0,4,3999,0
1,0,0,0.13606999012371512,0.18764454683190046,0.05530936068492573,0.05530936068492573,0.655,0,2026-08-19_20-17-27_coop-cube-pinch-s0,20-17-27_coop-cube-pinch-s0,4,3999,0
1,1,0,0.15134498557997716,0.14860314050521783,0.02625436543717749,0.005597170312430566,0.51,0,2026-08-19_20-17-27_coop-cube-pinch-s0,20-17-27_coop-cube-pinch-s0,4,3999,0
2,0,0,0.12289696282982449,0.2284520370652594,0.035875571467509526,0.035875571467509526,0.54,0,2026-08-19_20-17-27_coop-cube-pinch-s0,20-17-27_coop-cube-pinch-s0,4,3999,0
2,1,0,0.13296872184417588,0.19661994057813792,0.03927925672114729,0.03927925672114729,0.865,0,2026-08-19_20-17-27_coop-cube-pinch-s0,20-17-27_coop-cube-pinch-s0,4,3999,0
3,0,0,0.1393758045681559,0.17848324621353195,0.03792511307799554,0.03792511307799554,0.725,0,2026-08-19_20-17-27_coop-cube-pinch-s0,20-17-27_coop-cube-pinch-s0,4,3999,0
3,1,0,0.14235751954002807,0.17056822549509076,0.03499008452161681,-0.00018412351751817546,0.695,0,2026-08-19_20-17-27_coop-cube-pinch-s0,20-17-27_coop-cube-pinch-s0,4,3999,0
4,0,0,0.11263445907148201,0.26541220257533826,0.06282783711439555,-0.00018412351751881384,0.44,0,2026-08-19_20-17-27_coop-cube-pinch-s0,20-17-27_coop-cube-pinch-s0,4,3999,0
4,1,0,0.12582401283771408,0.21876446380913883,0.09134447251967207,0.08133516584601547,0.88,0,2026-08-19_20-17-27_coop-cube-pinch-s0,20-17-27_coop-cube-pinch-s0,4,3999,0
5,0,0,0.12267674824864525,0.2291957881870973,0.04762197291136547,0.04762197291136547,0.565,0,2026-08-19_20-17-27_coop-cube-pinch-s0,20-17-27_coop-cube-pinch-s0,4,3999,0
5,1,0,0.1290005451114332,0.20866074829069414,0.04394752859149634,0.04394752859149634,0.785,0,2026-08-19_20-17-27_coop-cube-pinch-s0,20-17-27_coop-cube-pinch-s0,4,3999,0
6,0,0,0.13440996147679318,0.1924022109834359,0.04026202379334623,0.04026202379334623,0.725,0,2026-08-19_20-17-27_coop-cube-pinch-s0,20-17-27_coop-cube-pinch-s0,4,3999,0
6,1,0,0.14461111733513504,0.164798614822801,0.056421738240885366,0.056421738240885366,0.65,0,2026-08-19_20-17-27_coop-cube-pinch-s0,20-17-27_coop-cube-pinch-s0,4,3999,0
7,0,0,0.13188737535739767,0.19983835594406774,0.09348220564370355,0.08305379909604693,0.88,0,2026-08-19_20-17-27_coop-cube-pinch-s0,20-17-27_coop-cube-pinch-s0,4,3999,0
7,1,0,0.2840110275211395,0.017437591508278172,0.06801038927661451,-0.00018412351751820322,0.0,1,2026-08-19_20-17-27_coop-cube-pinch-s0,20-17-27_coop-cube-pinch-s0,4,3999,0
0,0,0,0.0619165295610908,0.5254154987119788,0.09491304390103172,0.0733853345613886,0.845,0,2026-08-21_17-19-04_coop-cube-control-s1,17-19-04_coop-cube-control-s1,2,3999,0
1,0,0,0.06562669868976627,0.5018149312393727,0.08078207626078687,0.05202946162585648,0.925,0,2026-08-21_17-19-04_coop-cube-control-s1,17-19-04_coop-cube-control-s1,2,3999,0
2,0,0,0.0837677302944278,0.39686225004986897,0.08417398798149722,0.05162061744746982,0.925,0,2026-08-21_17-19-04_coop-cube-control-s1,17-19-04_coop-cube-control-s1,2,3999,0
3,0,0,0.11978619872908466,0.23915511868664208,0.0900790914185691,0.024471373456221607,0.93,0,2026-08-21_17-19-04_coop-cube-control-s1,17-19-04_coop-cube-control-s1,2,3999,0
4,0,0,0.11477048397957623,0.2573239441499481,0.07849313162572766,0.02450016531204896,0.91,0,2026-08-21_17-19-04_coop-cube-control-s1,17-19-04_coop-cube-control-s1,2,3999,0
5,0,0,0.05739769195631559,0.5551075863668152,0.08741226398098251,0.05679405584169109,0.925,0,2026-08-21_17-19-04_coop-cube-control-s1,17-19-04_coop-cube-control-s1,2,3999,0
6,0,0,0.07037525567008482,0.472654837426312,0.09714087946694105,0.08766239731865683,0.925,0,2026-08-21_17-19-04_coop-cube-control-s1,17-19-04_coop-cube-control-s1,2,3999,0
7,0,0,0.06759269932565509,0.48959854890852217,0.0752522996766454,0.06414572699431159,0.915,0,2026-08-21_17-19-04_coop-cube-control-s1,17-19-04_coop-cube-control-s1,2,3999,0
0,0,0,0.06022597868518162,0.5364031286545767,0.16003299082238892,0.0664424667178912,0.925,0,2026-08-21_17-19-04_coop-cube-control-s1,17-19-04_coop-cube-control-s1,3,3999,0
0,1,1,0.3833974160682843,0.003351032822056177,0.05810255691950264,0.056934048971509915,0.0,0,2026-08-21_17-19-04_coop-cube-control-s1,17-19-04_coop-cube-control-s1,3,3999,0
1,0,0,0.07038527630834243,0.4725945570001404,0.08078155836548676,0.011129796804213277,0.925,0,2026-08-21_17-19-04_coop-cube-control-s1,17-19-04_coop-cube-control-s1,3,3999,0
1,1,1,0.3852560231203936,0.0032489859328223014,0.03948211088943471,-0.0004503322937473575,0.0,0,2026-08-21_17-19-04_coop-cube-control-s1,17-19-04_coop-cube-control-s1,3,3999,0
2,0,0,0.08376786676750356,0.3968615264873421,0.08417497914922928,0.03379837547300302,0.925,0,2026-08-21_17-19-04_coop-cube-control-s1,17-19-04_coop-cube-control-s1,3,3999,0
2,1,1,0.3313790665850275,0.007956045344679752,0.05768227877821083,0.05768227877821083,0.0,0,2026-08-21_17-19-04_coop-cube-control-s1,17-19-04_coop-cube-control-s1,3,3999,0
3,0,0,0.1198222795487163,0.23902852951006415,0.08999788483232549,0.019229560582847582,0.925,0,2026-08-21_17-19-04_coop-cube-control-s1,17-19-04_coop-cube-control-s1,3,3999,0
3,1,1,0.4269328093532728,0.001623433888954584,0.06160336897992966,0.05720977907581146,0.0,0,2026-08-21_17-19-04_coop-cube-control-s1,17-19-04_coop-cube-control-s1,3,3999,0
4,0,0,0.11479463223160853,0.25723371717231913,0.08007074752478055,0.07090528553961783,0.915,0,2026-08-21_17-19-04_coop-cube-control-s1,17-19-04_coop-cube-control-s1,3,3999,0
4,1,1,0.41365015102792946,0.002025304602761402,0.05747558689710916,0.05725710911266743,0.0,0,2026-08-21_17-19-04_coop-cube-control-s1,17-19-04_coop-cube-control-s1,3,3999,0
5,0,0,0.057397975173187704,0.5551056933690839,0.08172402300674766,0.057060237027317995,0.925,0,2026-08-21_17-19-04_coop-cube-control-s1,17-19-04_coop-cube-control-s1,3,3999,0
5,1,1,0.3934117261428455,0.002836642201582862,0.05769475593705567,0.05585190451998204,0.0,0,2026-08-21_17-19-04_coop-cube-control-s1,17-19-04_coop-cube-control-s1,3,3999,0
6,0,0,0.07039493783473398,0.4725364418845558,0.09781603295951577,0.07155720027570717,0.925,0,2026-08-21_17-19-04_coop-cube-control-s1,17-19-04_coop-cube-control-s1,3,3999,0
6,1,1,0.43983982982268427,0.00130941923274841,0.06423525002638983,0.05410783817297932,0.0,0,2026-08-21_17-19-04_coop-cube-control-s1,17-19-04_coop-cube-control-s1,3,3999,0
7,0,0,0.0857395078127106,0.38651164513038117,0.07402298244758032,0.06751570636974408,0.89,0,2026-08-21_17-19-04_coop-cube-control-s1,17-19-04_coop-cube-control-s1,3,3999,0
7,1,1,0.41308884444142946,0.0020443209943532548,0.05960786459987499,0.05720110402393255,0.0,0,2026-08-21_17-19-04_coop-cube-control-s1,17-19-04_coop-cube-control-s1,3,3999,0
0,0,0,0.06191392846604386,0.5254322926284182,0.05711819417553812,0.031087927639290608,0.91,0,2026-08-21_17-19-04_coop-cube-control-s1,17-19-04_coop-cube-control-s1,4,3999,0
0,1,0,0.06785216405325199,0.4880013834808846,0.0976389640877309,0.09636146146329505,0.93,0,2026-08-21_17-19-04_coop-cube-control-s1,17-19-04_coop-cube-control-s1,4,3999,0
1,0,0,0.07101883405984011,0.46879409522228355,0.09111360369044785,0.0737214990995283,0.925,0,2026-08-21_17-19-04_coop-cube-control-s1,17-19-04_coop-cube-control-s1,4,3999,0
1,1,0,0.0865882185920592,0.3821200795331148,0.0846548349160397,0.030148002323665796,0.79,0,2026-08-21_17-19-04_coop-cube-control-s1,17-19-04_coop-cube-control-s1,4,3999,0
2,0,0,0.083767867997954,0.39686151996365815,0.08417498523507322,0.033798823407940604,0.925,0,2026-08-21_17-19-04_coop-cube-control-s1,17-19-04_coop-cube-control-s1,4,3999,0
2,1,0,0.08305066751228135,0.40067773224668835,0.09212507182815505,0.07093198733270578,0.87,0,2026-08-21_17-19-04_coop-cube-control-s1,17-19-04_coop-cube-control-s1,4,3999,0
3,0,0,0.11978693270273222,0.2391525429706165,0.09007938926802081,0.02965863298816518,0.915,0,2026-08-21_17-19-04_coop-cube-control-s1,17-19-04_coop-cube-control-s1,4,3999,0
3,1,0,0.06387816315797264,0.5128489925815716,0.0766251599704835,0.042112535974037524,0.925,0,2026-08-21_17-19-04_coop-cube-control-s1,17-19-04_coop-cube-control-s1,4,3999,0
4,0,0,0.11477228903957283,0.2573171988322809,0.07849191033959044,0.02051380420274629,0.78,0,2026-08-21_17-19-04_coop-cube-control-s1,17-19-04_coop-cube-control-s1,4,3999,0
4,1,0,0.06229686800168227,0.5229635730588237,0.10823597311686164,0.09889668412875122,0.93,0,2026-08-21_17-19-04_coop-cube-control-s1,17-19-04_coop-cube-control-s1,4,3999,0
5,0,0,0.057398006489642175,0.5551054840527826,0.08757596848785007,0.05714513733359425,0.925,0,2026-08-21_17-19-04_coop-cube-control-s1,17-19-04_coop-cube-control-s1,4,3999,0
5,1,0,0.0814439177560972,0.40932683697169514,0.10354761655897793,0.04903487201684528,0.7,0,2026-08-21_17-19-04_coop-cube-control-s1,17-19-04_coop-cube-control-s1,4,3999,0
6,0,0,0.07037810619557941,0.4726376891866697,0.09720462954979783,0.08059736267062123,0.925,0,2026-08-21_17-19-04_coop-cube-control-s1,17-19-04_coop-cube-control-s1,4,3999,0
6,1,0,0.06953398562516364,0.4777345238047247,0.05621858956318779,0.0008918387753781565,0.925,0,2026-08-21_17-19-04_coop-cube-control-s1,17-19-04_coop-cube-control-s1,4,3999,0
7,0,0,0.08573415809004292,0.3865394480445401,0.08569305413230618,0.05973263585383359,0.86,0,2026-08-21_17-19-04_coop-cube-control-s1,17-19-04_coop-cube-control-s1,4,3999,0
7,1,0,0.10670152897260046,0.2890118107251096,0.05732327337250784,0.035582876594336676,0.93,0,2026-08-21_17-19-04_coop-cube-control-s1,17-19-04_coop-cube-control-s1,4,3999,0
0,0,0,0.3244823759811023,0.008920860869976455,0.02035658633537732,-0.00018412351751798117,0.0,1,2026-08-21_19-40-27_coop-cube-control-s2,19-40-27_coop-cube-control-s2,2,3999,0
1,0,0,0.3245619914193484,0.008909084110777288,0.0,-0.0001841235175181477,0.0,1,2026-08-21_19-40-27_coop-cube-control-s2,19-40-27_coop-cube-control-s2,2,3999,0
2,0,0,0.28500756225442797,0.017152827335277454,0.0,-0.0001841235175181477,0.0,0,2026-08-21_19-40-27_coop-cube-control-s2,19-40-27_coop-cube-control-s2,2,3999,0
3,0,0,0.3180684469566101,0.009922333867771194,0.0,-0.0001841235175181477,0.0,1,2026-08-21_19-40-27_coop-cube-control-s2,19-40-27_coop-cube-control-s2,2,3999,0
4,0,0,0.3177489444473178,0.00997504741192956,0.007095531930007948,-0.00018412351751806444,0.0,1,2026-08-21_19-40-27_coop-cube-control-s2,19-40-27_coop-cube-control-s2,2,3999,0
5,0,0,0.3257780682065211,0.008731113199359486,0.0,-0.000184123517518342,0.0,1,2026-08-21_19-40-27_coop-cube-control-s2,19-40-27_coop-cube-control-s2,2,3999,0
6,0,0,0.32478421004980246,0.008876295234372167,0.0,-0.0001841235175181477,0.0,1,2026-08-21_19-40-27_coop-cube-control-s2,19-40-27_coop-cube-control-s2,2,3999,0
7,0,0,0.2818073612368953,0.018084043173693387,0.0,-0.0001841235175181477,0.0,0,2026-08-21_19-40-27_coop-cube-control-s2,19-40-27_coop-cube-control-s2,2,3999,0
0,0,0,0.32448237598110224,0.008920860869976455,0.0,-0.0001841235175181477,0.0,1,2026-08-21_19-40-27_coop-cube-control-s2,19-40-27_coop-cube-control-s2,3,3999,0
0,1,1,0.5265744035296676,0.00030866709517662905,0.026243365934483648,-0.00018412351751823097,0.0,1,2026-08-21_19-40-27_coop-cube-control-s2,19-40-27_coop-cube-control-s2,3,3999,0
1,0,0,0.3245619914193482,0.008909084110777288,0.0,-0.0001841235175181477,0.0,1,2026-08-21_19-40-27_coop-cube-control-s2,19-40-27_coop-cube-control-s2,3,3999,0
1,1,1,0.5089222293692155,0.00041422671618174256,0.0,-0.0001841235175181477,0.0,0,2026-08-21_19-40-27_coop-cube-control-s2,19-40-27_coop-cube-control-s2,3,3999,0
2,0,0,0.2850075622544271,0.017152827335277676,0.0,-0.0001841235175181477,0.0,0,2026-08-21_19-40-27_coop-cube-control-s2,19-40-27_coop-cube-control-s2,3,3999,0
2,1,1,0.5324862130504538,0.00027970840702018496,0.0,-0.00018412351751803668,0.0,1,2026-08-21_19-40-27_coop-cube-control-s2,19-40-27_coop-cube-control-s2,3,3999,0
3,0,0,0.3180684469566104,0.009922333867771194,0.0,-0.0001841235175181477,0.0,1,2026-08-21_19-40-27_coop-cube-control-s2,19-40-27_coop-cube-control-s2,3,3999,0
3,1,1,0.5325545548684607,0.0002793900365269941,0.0,-0.0001841235175181477,0.0,1,2026-08-21_19-40-27_coop-cube-control-s2,19-40-27_coop-cube-control-s2,3,3999,0
4,0,0,0.31774894444731805,0.00997504741192945,0.0,-0.0001841235175181477,0.0,1,2026-08-21_19-40-27_coop-cube-control-s2,19-40-27_coop-cube-control-s2,3,3999,0
4,1,1,0.532806419078901,0.00027821985160914053,0.00962030998591179,-0.000184123517518342,0.0,1,2026-08-21_19-40-27_coop-cube-control-s2,19-40-27_coop-cube-control-s2,3,3999,0
5,0,0,0.325778068206521,0.008731113199359486,0.0,-0.0001841235175181477,0.0,1,2026-08-21_19-40-27_coop-cube-control-s2,19-40-27_coop-cube-control-s2,3,3999,0
5,1,1,0.5283392550188828,0.0002997214718527541,0.0,-0.0001841235175181477,0.0,1,2026-08-21_19-40-27_coop-cube-control-s2,19-40-27_coop-cube-control-s2,3,3999,0
6,0,0,0.3247842100498024,0.008876295234372167,0.0,-0.0001841235175181477,0.0,1,2026-08-21_19-40-27_coop-cube-control-s2,19-40-27_coop-cube-control-s2,3,3999,0
6,1,1,0.5055006342116701,0.00043852984863701483,0.0,-0.0001841235175181477,0.0,0,2026-08-21_19-40-27_coop-cube-control-s2,19-40-27_coop-cube-control-s2,3,3999,0
7,0,0,0.28180736100850223,0.01808404324190882,0.0,-0.0001841235175181477,0.0,0,2026-08-21_19-40-27_coop-cube-control-s2,19-40-27_coop-cube-control-s2,3,3999,0
7,1,1,0.49057678948922895,0.0005623344091266747,0.0,-0.0001841235175181477,0.0,0,2026-08-21_19-40-27_coop-cube-control-s2,19-40-27_coop-cube-control-s2,3,3999,0
0,0,0,0.32448237598110236,0.008920860869976455,0.02036709343158033,-0.00018412351751820322,0.0,1,2026-08-21_19-40-27_coop-cube-control-s2,19-40-27_coop-cube-control-s2,4,3999,0
0,1,0,0.3197081065854084,0.009656142606329854,0.0,-0.0001841235175181477,0.0,1,2026-08-21_19-40-27_coop-cube-control-s2,19-40-27_coop-cube-control-s2,4,3999,0
1,0,0,0.3245619914193484,0.008909084110777288,0.0,-0.0001841235175181477,0.0,1,2026-08-21_19-40-27_coop-cube-control-s2,19-40-27_coop-cube-control-s2,4,3999,0
1,1,0,0.32523956484398275,0.00880948141784954,0.0,-0.00018412351751803668,0.0,1,2026-08-21_19-40-27_coop-cube-control-s2,19-40-27_coop-cube-control-s2,4,3999,0
2,0,0,0.2850075622544273,0.017152827335277676,0.0,-0.0001841235175181477,0.0,0,2026-08-21_19-40-27_coop-cube-control-s2,19-40-27_coop-cube-control-s2,4,3999,0
